Date,CampaignID,ProductID,RegionID,Device,Gender,AgeGroup,Spend,Impressions,Clicks,Leads,Orders,Revenue
14-07-2025,CMP002,P002,R013,Mobile,Male,25-34,3411.48,12427,677,54,3,209997
14-07-2025,CMP002,P002,R014,Mobile,Female,35-44,3337.44,11204,492,39,2,139998
14-07-2025,CMP002,P002,R015,Desktop,Male,18-24,3556.95,11433,493,39,2,139998
15-07-2025,CMP002,P002,R001,Mobile,Female,25-34,3414.6,13414,531,42,2,139998
15-07-2025,CMP002,P002,R002,Desktop,Female,45-54,3802.2,14258,827,66,3,209997
15-07-2025,CMP002,P002,R003,Mobile,Male,35-44,4021.93,16087,674,53,1,69999
15-07-2025,CMP002,P002,R004,Mobile,Female,35-44,3544.61,13039,579,46,1,69999
15-07-2025,CMP002,P002,R005,Desktop,Male,55+,3603.2,12868,640,51,2,139998
15-07-2025,CMP002,P002,R006,Mobile,Male,35-44,3450.29,13308,620,49,2,139998
15-07-2025,CMP002,P002,R007,Mobile,Female,55+,3952.92,13835,767,61,2,139998
15-07-2025,CMP002,P002,R008,Mobile,Female,18-24,3699.46,12155,588,47,3,209997
15-07-2025,CMP002,P002,R009,Mobile,Male,35-44,3487.04,11831,620,49,1,69999
15-07-2025,CMP002,P002,R010,Mobile,Male,18-24,3916.24,13566,779,62,4,279996
15-07-2025,CMP002,P002,R011,Desktop,Female,35-44,3363.83,12133,714,57,2,139998
15-07-2025,CMP002,P002,R012,Mobile,Male,35-44,3825.62,13116,746,59,2,139998
15-07-2025,CMP002,P002,R013,Mobile,Female,25-34,3527.18,12848,633,50,3,209997
15-07-2025,CMP002,P002,R014,Mobile,Female,25-34,3717.15,12479,493,39,1,69999
15-07-2025,CMP002,P002,R015,Desktop,Male,25-34,3705.12,11909,534,42,1,69999
01-02-2025,CMP003,P003,R001,Mobile,Male,25-34,1871.79,10294,324,22,0,0
01-02-2025,CMP003,P003,R002,Mobile,Male,25-34,1925.31,10107,396,27,2,25998
01-02-2025,CMP003,P003,R003,Mobile,Male,55+,1879.3,10524,374,26,1,12999
01-02-2025,CMP003,P003,R004,Desktop,Female,18-24,2040.27,10507,440,30,2,25998
01-02-2025,CMP003,P003,R005,Mobile,Female,18-24,1932.81,9664,308,21,1,12999
01-02-2025,CMP003,P003,R006,Mobile,Male,45-54,1678.63,9064,358,25,1,12999
01-02-2025,CMP003,P003,R007,Mobile,Male,55+,1822.25,8929,296,20,1,12999
01-02-2025,CMP003,P003,R008,Mobile,Male,18-24,1954.87,8992,298,20,1,12999
01-02-2025,CMP003,P003,R009,Mobile,Female,35-44,1704.62,8096,306,21,0,0
01-02-2025,CMP003,P003,R010,Mobile,Female,45-54,1913.18,9278,374,26,0,0
01-02-2025,CMP003,P003,R011,Mobile,Female,25-34,1988.95,10044,355,24,1,12999
01-02-2025,CMP003,P003,R012,Mobile,Male,25-34,1698.49,8152,402,28,1,12999
01-02-2025,CMP003,P003,R013,Mobile,Male,45-54,1947.27,9931,465,32,1,12999
01-02-2025,CMP003,P003,R014,Mobile,Male,35-44,2039.22,9584,466,32,2,25998
01-02-2025,CMP003,P003,R015,Mobile,Female,35-44,1708.84,7689,356,24,1,12999
02-02-2025,CMP003,P003,R001,Mobile,Female,25-34,1690.74,9299,376,26,0,0
02-02-2025,CMP003,P003,R002,Mobile,Male,25-34,1845.89,9690,461,32,2,25998
02-02-2025,CMP003,P003,R003,Mobile,Female,18-24,1827.57,10234,514,35,2,25998
02-02-2025,CMP003,P003,R004,Tablet,Unknown,18-24,1789.04,9213,306,21,0,0
02-02-2025,CMP003,P003,R005,Mobile,Male,45-54,1839.42,9197,468,32,2,25998
02-02-2025,CMP003,P003,R006,Mobile,Female,18-24,2001.74,10809,421,29,1,12999
02-02-2025,CMP003,P003,R007,Mobile,Female,18-24,1675.83,8211,411,28,2,25998
02-02-2025,CMP003,P003,R008,Mobile,Male,18-24,1788.92,8229,399,27,2,25998
02-02-2025,CMP003,P003,R009,Desktop,Female,25-34,1804.53,8571,367,25,0,0
02-02-2025,CMP003,P003,R010,Mobile,Male,25-34,1805.55,8756,265,18,0,0
02-02-2025,CMP003,P003,R011,Mobile,Male,25-34,2003.11,10115,415,29,1,12999
02-02-2025,CMP003,P003,R012,Mobile,Male,35-44,1708.72,8201,357,24,0,0
02-02-2025,CMP003,P003,R013,Mobile,Female,35-44,1734.76,8847,371,25,1,12999
02-02-2025,CMP003,P003,R014,Mobile,Female,18-24,1841.8,8656,404,28,1,12999
02-02-2025,CMP003,P003,R015,Desktop,Male,45-54,1678.37,7552,358,25,1,12999
03-02-2025,CMP003,P003,R001,Mobile,Female,45-54,2016.81,11092,536,37,2,25998
03-02-2025,CMP003,P003,R002,Tablet,Male,25-34,1916.71,10062,289,20,0,0
03-02-2025,CMP003,P003,R003,Mobile,Female,45-54,1994.87,11171,490,34,1,12999
03-02-2025,CMP003,P003,R004,Mobile,Female,18-24,2032.86,10469,360,25,1,12999
03-02-2025,CMP003,P003,R005,Desktop,Female,18-24,1943.35,9716,408,28,1,12999
03-02-2025,CMP003,P003,R006,Desktop,Female,25-34,1960.6,10587,321,22,1,12999
03-02-2025,CMP003,P003,R007,Mobile,Male,45-54,1727.81,8466,384,26,0,0
03-02-2025,CMP003,P003,R008,Mobile,Female,25-34,2005.53,9225,342,23,1,12999
03-02-2025,CMP003,P003,R009,Mobile,Female,35-44,1686.37,8010,259,18,1,12999
03-02-2025,CMP003,P003,R010,Tablet,Female,45-54,2035.87,9873,423,29,1,12999
03-02-2025,CMP003,P003,R011,Mobile,Female,45-54,1914.86,9670,319,22,1,12999
03-02-2025,CMP003,P003,R012,Desktop,Male,25-34,1852.98,8894,265,18,0,0
03-02-2025,CMP003,P003,R013,Desktop,Male,45-54,2017.75,10290,500,35,1,12999
03-02-2025,CMP003,P003,R014,Mobile,Female,25-34,1811.25,8512,270,18,1,12999
03-02-2025,CMP003,P003,R015,Mobile,Female,25-34,1885.67,8485,268,18,0,0
04-02-2025,CMP003,P003,R001,Mobile,Female,45-54,1690.76,9299,368,25,1,12999
04-02-2025,CMP003,P003,R002,Mobile,Male,35-44,2000.95,10504,419,29,1,12999
04-02-2025,CMP003,P003,R003,Mobile,Male,25-34,1805.24,10109,313,21,0,0
04-02-2025,CMP003,P003,R004,Desktop,Male,18-24,1949.53,10040,305,21,1,12999
04-02-2025,CMP003,P003,R005,Desktop,Female,25-34,1680.64,8403,386,27,1,12999
04-02-2025,CMP003,P003,R006,Mobile,Female,25-34,1914.99,10340,466,32,2,25998
04-02-2025,CMP003,P003,R007,Mobile,Male,35-44,1726.32,8458,343,24,0,0
04-02-2025,CMP003,P003,R008,Mobile,Male,45-54,1742.06,8013,333,23,1,12999
04-02-2025,CMP003,P003,R009,Mobile,Male,25-34,1904.3,9045,291,20,1,12999
04-02-2025,CMP003,P003,R010,Mobile,Male,25-34,1998.79,9694,371,25,1,12999
04-02-2025,CMP003,P003,R011,Mobile,Female,35-44,1962.79,9912,311,21,0,0
04-02-2025,CMP003,P003,R012,Mobile,Female,25-34,1701.52,8167,363,25,0,0
04-02-2025,CMP003,P003,R013,Mobile,Female,45-54,1964.81,10020,401,28,2,25998
04-02-2025,CMP003,P003,R014,Mobile,Female,25-34,1997.47,9388,334,23,1,12999
04-02-2025,CMP003,P003,R015,Mobile,Female,35-44,1958.32,8812,298,20,0,0
05-02-2025,CMP003,P003,R001,Desktop,Female,18-24,1929.08,10609,478,33,2,25998
05-02-2025,CMP003,P003,R002,Mobile,Male,35-44,1815.3,9530,357,24,1,12999
05-02-2025,CMP003,P003,R003,Mobile,Male,18-24,1924.58,10777,523,36,1,12999
05-02-2025,CMP003,P003,R004,Mobile,Male,25-34,1991.57,10256,477,33,1,12999
05-02-2025,CMP003,P003,R005,Mobile,Female,45-54,1845.78,9228,371,25,0,0
05-02-2025,CMP003,P003,R006,Mobile,Female,35-44,1808.51,9765,311,21,1,12999
05-02-2025,CMP003,P003,R007,Mobile,Female,35-44,1776.9,8706,348,24,0,0
05-02-2025,CMP003,P003,R008,Mobile,Female,18-24,2000.89,9204,269,18,0,0
05-02-2025,CMP003,P003,R009,Mobile,Female,35-44,1824.89,8668,314,21,0,0
05-02-2025,CMP003,P003,R010,Mobile,Male,45-54,1760.18,8536,336,23,1,12999
05-02-2025,CMP003,P003,R011,Mobile,Female,45-54,2017.87,10190,482,33,1,12999
05-02-2025,CMP003,P003,R012,Desktop,Male,18-24,2015.79,9675,346,24,1,12999
05-02-2025,CMP003,P003,R013,Desktop,Male,35-44,1773.85,9046,315,22,1,12999
05-02-2025,CMP003,P003,R014,Mobile,Female,35-44,2040.76,9591,320,22,0,0
05-02-2025,CMP003,P003,R015,Mobile,Male,45-54,1802.19,8109,314,21,0,0
06-02-2025,CMP003,P003,R001,Mobile,Male,18-24,1776.99,9773,429,30,1,12999
06-02-2025,CMP003,P003,R002,Mobile,Female,25-34,1748.19,9177,463,32,1,12999
06-02-2025,CMP003,P003,R003,Desktop,Male,18-24,1997.45,11185,502,35,1,12999
06-02-2025,CMP003,P003,R004,Desktop,Female,18-24,1989.74,10247,464,32,1,12999
06-02-2025,CMP003,P003,R005,Mobile,Male,25-34,1830.69,9153,310,21,0,0
06-02-2025,CMP003,P003,R006,Mobile,Male,18-24,1868.08,10087,482,33,1,12999
06-02-2025,CMP003,P003,R007,Mobile,Male,45-54,1908.7,9352,319,22,1,12999
06-02-2025,CMP003,P003,R008,Mobile,Male,35-44,1738.27,7996,300,21,1,12999
06-02-2025,CMP003,P003,R009,Mobile,Male,45-54,1897.6,9013,333,23,1,12999
06-02-2025,CMP003,P003,R010,Mobile,Female,25-34,1981.83,9611,347,24,1,12999
06-02-2025,CMP003,P003,R011,Mobile,Male,35-44,1928.45,9738,444,31,1,12999
06-02-2025,CMP003,P003,R012,Mobile,Female,35-44,1866.33,8958,306,21,1,12999
06-02-2025,CMP003,P003,R013,Mobile,Male,25-34,1925.82,9821,325,22,0,0
06-02-2025,CMP003,P003,R014,Mobile,Female,18-24,1815.95,8534,329,23,0,0
06-02-2025,CMP003,P003,R015,Mobile,Male,25-34,1735.94,7811,387,27,1,12999
07-02-2025,CMP003,P003,R001,Mobile,Male,45-54,1798.5,9891,286,20,1,12999
07-02-2025,CMP003,P003,R002,Mobile,Female,35-44,1994.06,10468,469,32,1,12999
07-02-2025,CMP003,P003,R003,Mobile,Female,25-34,1744.35,9768,339,23,1,12999
07-02-2025,CMP003,P003,R004,Desktop,Female,35-44,1733.94,8929,327,22,0,0
07-02-2025,CMP003,P003,R005,Mobile,Female,35-44,1985.59,9927,355,24,1,12999
07-02-2025,CMP003,P003,R006,Mobile,Male,35-44,1716.55,9269,410,28,1,12999
07-02-2025,CMP003,P003,R007,Mobile,Male,18-24,1979.78,9700,501,35,1,12999
07-02-2025,CMP003,P003,R008,Mobile,Male,35-44,1915.97,8813,312,21,1,12999
07-02-2025,CMP003,P003,R009,Mobile,Male,45-54,1992.54,9464,298,20,1,12999
07-02-2025,CMP003,P003,R010,Mobile,Male,18-24,1691.73,8204,403,28,0,0
07-02-2025,CMP003,P003,R011,Mobile,Male,35-44,1811.84,9149,324,22,0,0
07-02-2025,CMP003,P003,R012,Desktop,Male,18-24,1829.44,8781,308,21,1,12999
07-02-2025,CMP003,P003,R013,Desktop,Male,45-54,2000.15,10200,393,27,1,12999
07-02-2025,CMP003,P003,R014,Mobile,Female,45-54,1909.31,8973,328,22,1,12999
07-02-2025,CMP003,P003,R015,Tablet,Male,18-24,1905.99,8576,405,28,1,12999
08-02-2025,CMP003,P003,R001,Mobile,Female,18-24,1957.61,10766,526,36,2,25998
08-02-2025,CMP003,P003,R002,Mobile,Female,25-34,1979.91,10394,325,22,0,0
08-02-2025,CMP003,P003,R003,Mobile,Male,55+,1714.11,9599,296,20,1,12999
08-02-2025,CMP003,P003,R004,Mobile,Male,18-24,1823.07,9388,331,23,0,0
08-02-2025,CMP003,P003,R005,Mobile,Male,35-44,2002.54,10012,303,21,1,12999
08-02-2025,CMP003,P003,R006,Mobile,Female,55+,2043.67,11035,377,26,0,0
08-02-2025,CMP003,P003,R007,Mobile,Male,25-34,2012.19,9859,365,25,1,12999
08-02-2025,CMP003,P003,R008,Desktop,Male,45-54,1685.48,7753,227,15,0,0
08-02-2025,CMP003,P003,R009,Mobile,Female,25-34,1819.82,8644,436,30,2,25998
08-02-2025,CMP003,P003,R010,Mobile,Female,45-54,1786.93,8666,314,21,1,12999
08-02-2025,CMP003,P003,R011,Mobile,Male,35-44,1955.14,9873,456,31,2,25998
08-02-2025,CMP003,P003,R012,Mobile,Male,55+,2017.13,9682,446,31,2,25998
08-02-2025,CMP003,P003,R013,Mobile,Female,25-34,1950.69,9948,380,26,1,12999
08-02-2025,CMP003,P003,R014,Mobile,Male,45-54,1959.94,9211,416,29,1,12999
08-02-2025,CMP003,P003,R015,Tablet,Female,45-54,1730.97,7789,265,18,0,0
09-02-2025,CMP003,P003,R001,Mobile,Male,45-54,2013.46,11074,420,29,1,12999
09-02-2025,CMP003,P003,R002,Mobile,Unknown,25-34,1787.43,9384,314,21,1,12999
09-02-2025,CMP003,P003,R003,Mobile,Female,25-34,1865.37,10446,500,35,1,12999
09-02-2025,CMP003,P003,R004,Mobile,Male,35-44,1772.24,9127,421,29,1,12999
09-02-2025,CMP003,P003,R005,Desktop,Male,35-44,1758.77,8793,411,28,0,0
09-02-2025,CMP003,P003,R006,Mobile,Female,25-34,2008.1,10843,519,36,2,25998
09-02-2025,CMP003,P003,R007,Mobile,Male,25-34,2002.51,9812,336,23,0,0
09-02-2025,CMP003,P003,R008,Desktop,Female,45-54,1895.23,8718,330,23,1,12999
09-02-2025,CMP003,P003,R009,Mobile,Male,18-24,1740.27,8266,258,18,0,0
09-02-2025,CMP003,P003,R010,Mobile,Female,25-34,1756.04,8516,303,21,1,12999
09-02-2025,CMP003,P003,R011,Mobile,Male,18-24,1884.39,9516,378,26,1,12999
09-02-2025,CMP003,P003,R012,Mobile,Male,35-44,1743.46,8368,395,27,1,12999
09-02-2025,CMP003,P003,R013,Mobile,Female,35-44,1855.44,9462,347,24,1,12999
09-02-2025,CMP003,P003,R014,Mobile,Male,35-44,1886.05,8864,424,29,1,12999
09-02-2025,CMP003,P003,R015,Mobile,Female,35-44,1973.93,8882,385,26,1,12999
10-02-2025,CMP003,P003,R001,Mobile,Female,25-34,2014.54,11079,367,25,1,12999
10-02-2025,CMP003,P003,R002,Mobile,Female,35-44,1945.27,10212,386,27,1,12999
10-02-2025,CMP003,P003,R003,Mobile,Male,25-34,2021.71,11321,397,27,1,12999
10-02-2025,CMP003,P003,R004,Desktop,Male,18-24,1741.61,8969,358,25,1,12999
10-02-2025,CMP003,P003,R005,Desktop,Female,35-44,1868.32,9341,460,32,2,25998
10-02-2025,CMP003,P003,R006,Mobile,Female,18-24,2043.89,11037,346,24,1,12999
10-02-2025,CMP003,P003,R007,Mobile,Female,25-34,1870.35,9164,322,22,0,0
10-02-2025,CMP003,P003,R008,Mobile,Male,55+,1799.4,8277,323,22,1,12999
10-02-2025,CMP003,P003,R009,Desktop,Male,55+,1802.5,8561,297,20,1,12999
10-02-2025,CMP003,P003,R010,Mobile,Female,35-44,1789.83,8680,281,19,1,12999
10-02-2025,CMP003,P003,R011,Mobile,Male,25-34,1899.6,9592,329,23,1,12999
10-02-2025,CMP003,P003,R012,Mobile,Male,25-34,1683.35,8080,274,19,1,12999
10-02-2025,CMP003,P003,R013,Mobile,Male,35-44,1943.66,9912,435,30,1,12999
10-02-2025,CMP003,P003,R014,Mobile,Male,45-54,1796.08,8441,358,25,0,0
10-02-2025,CMP003,P003,R015,Mobile,Unknown,35-44,1901.16,8555,312,21,0,0
11-02-2025,CMP003,P003,R001,Mobile,Male,35-44,1812.74,9970,329,23,0,0
11-02-2025,CMP003,P003,R002,Tablet,Male,25-34,1957.06,10274,411,28,0,0
11-02-2025,CMP003,P003,R003,Mobile,Female,55+,1766.29,9891,452,31,1,12999
11-02-2025,CMP003,P003,R004,Mobile,Female,25-34,1747.1,8997,460,32,1,12999
11-02-2025,CMP003,P003,R005,Desktop,Male,25-34,1866.2,9330,370,25,0,0
11-02-2025,CMP003,P003,R006,Mobile,Female,35-44,1726.87,9325,438,30,2,25998
11-02-2025,CMP003,P003,R007,Mobile,Male,35-44,1912.31,9370,376,26,1,12999
11-02-2025,CMP003,P003,R008,Desktop,Female,25-34,1946.33,8953,288,20,0,0
11-02-2025,CMP003,P003,R009,Mobile,Male,25-34,1825.73,8672,290,20,1,12999
11-02-2025,CMP003,P003,R010,Mobile,Female,25-34,1828.09,8866,452,31,1,12999
11-02-2025,CMP003,P003,R011,Mobile,Male,25-34,1939.36,9793,395,27,1,12999
11-02-2025,CMP003,P003,R012,Mobile,Female,55+,1947.51,9348,409,28,1,12999
11-02-2025,CMP003,P003,R013,Mobile,Male,25-34,1869.57,9534,300,21,1,12999
11-02-2025,CMP003,P003,R014,Mobile,Female,25-34,1752.54,8236,362,25,1,12999
11-02-2025,CMP003,P003,R015,Desktop,Female,45-54,1813.77,8161,297,20,1,12999
12-02-2025,CMP003,P003,R001,Mobile,Female,25-34,1877.83,10328,472,33,1,12999
12-02-2025,CMP003,P003,R002,Desktop,Male,25-34,1892.48,9935,437,30,0,0
12-02-2025,CMP003,P003,R003,Mobile,Female,25-34,1863.18,10433,433,30,1,12999
12-02-2025,CMP003,P003,R004,Mobile,Male,25-34,1815.07,9347,350,24,1,12999
12-02-2025,CMP003,P003,R005,Mobile,Male,35-44,1787.82,8939,327,22,1,12999
12-02-2025,CMP003,P003,R006,Mobile,Female,55+,1821.61,9836,445,31,1,12999
12-02-2025,CMP003,P003,R007,Mobile,Male,35-44,1843.43,9032,460,32,2,25998
12-02-2025,CMP003,P003,R008,Tablet,Male,35-44,1750.61,8052,395,27,1,12999
12-02-2025,CMP003,P003,R009,Mobile,Male,25-34,1762.32,8371,346,24,1,12999
12-02-2025,CMP003,P003,R010,Mobile,Male,45-54,2020.99,9801,370,25,1,12999
12-02-2025,CMP003,P003,R011,Desktop,Male,18-24,1780.64,8992,271,18,1,12999
12-02-2025,CMP003,P003,R012,Mobile,Female,45-54,1792.36,8603,285,19,1,12999
12-02-2025,CMP003,P003,R013,Mobile,Male,45-54,1907.96,9730,312,21,1,12999
12-02-2025,CMP003,P003,R014,Mobile,Male,18-24,2018.85,9488,319,22,1,12999
12-02-2025,CMP003,P003,R015,Mobile,Male,18-24,1685.72,7585,321,22,1,12999
13-02-2025,CMP003,P003,R001,Mobile,Male,25-34,1834.35,10088,295,20,1,12999
13-02-2025,CMP003,P003,R002,Mobile,Male,25-34,1761.05,9245,382,26,1,12999
13-02-2025,CMP003,P003,R003,Desktop,Female,45-54,2008.18,11245,507,35,1,12999
13-02-2025,CMP003,P003,R004,Mobile,Female,18-24,1745.81,8990,364,25,1,12999
13-02-2025,CMP003,P003,R005,Mobile,Male,25-34,1739.88,8699,398,27,1,12999
13-02-2025,CMP003,P003,R006,Mobile,Male,25-34,1735.18,9369,372,26,1,12999
13-02-2025,CMP003,P003,R007,Mobile,Female,25-34,1957.02,9589,401,28,2,25998
13-02-2025,CMP003,P003,R008,Mobile,Male,55+,2036.23,9366,439,30,1,12999
13-02-2025,CMP003,P003,R009,Desktop,Male,25-34,1810.58,8600,291,20,1,12999
13-02-2025,CMP003,P003,R010,Desktop,Male,45-54,1732.47,8402,307,21,1,12999
13-02-2025,CMP003,P003,R011,Mobile,Male,35-44,1906.49,9627,415,29,0,0
13-02-2025,CMP003,P003,R012,Mobile,Male,25-34,1679.45,8061,237,16,0,0
13-02-2025,CMP003,P003,R013,Mobile,Female,18-24,1912.61,9754,339,23,1,12999
13-02-2025,CMP003,P003,R014,Desktop,Male,25-34,1856.88,8727,397,27,0,0
13-02-2025,CMP003,P003,R015,Mobile,Male,45-54,1880.81,8463,266,18,1,12999
14-02-2025,CMP003,P003,R001,Mobile,Female,45-54,1964.47,10804,528,36,1,12999
14-02-2025,CMP003,P003,R002,Mobile,Female,45-54,2000.65,10503,475,33,1,12999
14-02-2025,CMP003,P003,R003,Mobile,Male,55+,1759.61,9853,382,26,0,0
14-02-2025,CMP003,P003,R004,Tablet,Female,55+,1795.93,9249,434,30,2,25998
14-02-2025,CMP003,P003,R005,Mobile,Female,25-34,1988.12,9940,382,26,1,12999
14-02-2025,CMP003,P003,R006,Mobile,Female,18-24,1793.54,9685,456,31,2,25998
14-02-2025,CMP003,P003,R007,Mobile,Male,35-44,2012.75,9862,398,27,0,0
14-02-2025,CMP003,P003,R008,Desktop,Male,25-34,2041.78,9392,438,30,2,25998
14-02-2025,CMP003,P003,R009,Mobile,Female,25-34,1859.43,8832,389,27,1,12999
14-02-2025,CMP003,P003,R010,Desktop,Female,18-24,1712.66,8306,339,23,1,12999
14-02-2025,CMP003,P003,R011,Tablet,Male,25-34,1801.41,9097,268,18,0,0
14-02-2025,CMP003,P003,R012,Mobile,Female,35-44,1845.61,8858,393,27,1,12999
14-02-2025,CMP003,P003,R013,Mobile,Female,25-34,2039.9,10403,388,27,1,12999
14-02-2025,CMP003,P003,R014,Desktop,Male,18-24,1717.15,8070,250,17,1,12999
14-02-2025,CMP003,P003,R015,Desktop,Female,18-24,1735,7807,282,19,1,12999
15-02-2025,CMP003,P003,R001,Mobile,Male,35-44,1962.29,10792,401,28,1,12999
15-02-2025,CMP003,P003,R002,Desktop,Male,18-24,1690.6,8875,337,23,1,12999
15-02-2025,CMP003,P003,R003,Mobile,Male,18-24,1730.83,9692,446,31,2,25998
15-02-2025,CMP003,P003,R004,Mobile,Female,25-34,1873.28,9647,480,33,1,12999
15-02-2025,CMP003,P003,R005,Desktop,Female,18-24,1997.79,9988,353,24,1,12999
15-02-2025,CMP003,P003,R006,Mobile,Male,18-24,1959.92,10583,486,34,1,12999
15-02-2025,CMP003,P003,R007,Mobile,Female,35-44,1715.85,8407,314,21,1,12999
15-02-2025,CMP003,P003,R008,Mobile,Male,18-24,1944.3,8943,319,22,1,12999
15-02-2025,CMP003,P003,R009,Desktop,Male,35-44,1744.69,8287,299,20,1,12999
15-02-2025,CMP003,P003,R010,Mobile,Female,25-34,1968.1,9545,413,28,0,0
15-02-2025,CMP003,P003,R011,Mobile,Female,25-34,1734.41,8758,439,30,1,12999
15-02-2025,CMP003,P003,R012,Mobile,Female,45-54,1851.71,8888,257,17,0,0
15-02-2025,CMP003,P003,R013,Mobile,Unknown,25-34,1724.88,8796,268,18,0,0
15-02-2025,CMP003,P003,R014,Mobile,Female,18-24,1787.02,8398,337,23,1,12999
15-02-2025,CMP003,P003,R015,Mobile,Female,35-44,1936.12,8712,324,22,1,12999
16-02-2025,CMP003,P003,R001,Mobile,Female,25-34,1812.28,9967,303,21,0,0
16-02-2025,CMP003,P003,R002,Desktop,Male,18-24,1955.67,10267,520,36,1,12999
16-02-2025,CMP003,P003,R003,Mobile,Female,25-34,1688.54,9455,441,30,1,12999
16-02-2025,CMP003,P003,R004,Mobile,Female,25-34,1995.75,10278,452,31,1,12999
16-02-2025,CMP003,P003,R005,Desktop,Male,18-24,1787.43,8937,309,21,1,12999
16-02-2025,CMP003,P003,R006,Desktop,Male,45-54,2013.37,10872,522,36,1,12999
16-02-2025,CMP003,P003,R007,Mobile,Male,18-24,1690.25,8282,423,29,0,0
16-02-2025,CMP003,P003,R008,Mobile,Male,25-34,1979.58,9106,374,26,0,0
16-02-2025,CMP003,P003,R009,Tablet,Male,55+,1817.6,8633,255,17,1,12999
16-02-2025,CMP003,P003,R010,Mobile,Female,18-24,1705.91,8273,319,22,0,0
16-02-2025,CMP003,P003,R011,Mobile,Female,25-34,1974.18,9969,497,34,2,25998
16-02-2025,CMP003,P003,R012,Tablet,Female,35-44,1823.99,8755,423,29,1,12999
16-02-2025,CMP003,P003,R013,Mobile,Female,45-54,1702.33,8681,381,26,1,12999
16-02-2025,CMP003,P003,R014,Mobile,Male,35-44,1773.38,8334,266,18,0,0
16-02-2025,CMP003,P003,R015,Desktop,Male,35-44,1997.43,8988,407,28,1,12999
17-02-2025,CMP003,P003,R001,Mobile,Female,25-34,1967.51,10821,321,22,1,12999
17-02-2025,CMP003,P003,R002,Mobile,Female,25-34,1713.49,8995,371,25,1,12999
17-02-2025,CMP003,P003,R003,Mobile,Male,25-34,1996.13,11178,476,33,2,25998
17-02-2025,CMP003,P003,R004,Mobile,Female,35-44,1843.27,9492,361,25,1,12999
17-02-2025,CMP003,P003,R005,Mobile,Female,25-34,1940.41,9702,437,30,1,12999
17-02-2025,CMP003,P003,R006,Mobile,Female,18-24,1709.53,9231,358,25,1,12999
17-02-2025,CMP003,P003,R007,Mobile,Male,25-34,1802.86,8834,392,27,1,12999
17-02-2025,CMP003,P003,R008,Mobile,Male,25-34,1739.54,8001,264,18,1,12999
17-02-2025,CMP003,P003,R009,Mobile,Male,45-54,1970.19,9358,375,26,1,12999
17-02-2025,CMP003,P003,R010,Mobile,Female,25-34,1788.06,8672,298,20,0,0
17-02-2025,CMP003,P003,R011,Mobile,Male,25-34,1950.81,9851,333,23,1,12999
17-02-2025,CMP003,P003,R012,Mobile,Female,25-34,2005.07,9624,432,30,1,12999
17-02-2025,CMP003,P003,R013,Mobile,Male,35-44,1753.76,8944,277,19,0,0
17-02-2025,CMP003,P003,R014,Mobile,Male,35-44,1861.85,8750,275,19,1,12999
17-02-2025,CMP003,P003,R015,Mobile,Male,35-44,1801.46,8106,366,25,1,12999
18-02-2025,CMP003,P003,R001,Desktop,Female,25-34,1988.07,10934,449,31,2,25998
18-02-2025,CMP003,P003,R002,Mobile,Female,25-34,1679.58,8817,387,27,2,25998
18-02-2025,CMP003,P003,R003,Mobile,Female,25-34,1728.45,9679,294,20,1,12999
18-02-2025,CMP003,P003,R004,Mobile,Female,25-34,1851.99,9537,348,24,1,12999
18-02-2025,CMP003,P003,R005,Desktop,Male,55+,1791.84,8959,401,28,1,12999
18-02-2025,CMP003,P003,R006,Mobile,Male,18-24,1772.56,9571,436,30,1,12999
18-02-2025,CMP003,P003,R007,Mobile,Male,18-24,1731.65,8485,310,21,1,12999
18-02-2025,CMP003,P003,R008,Mobile,Male,25-34,1733.85,7975,291,20,1,12999
18-02-2025,CMP003,P003,R009,Mobile,Male,35-44,1932.42,9178,416,29,0,0
18-02-2025,CMP003,P003,R010,Mobile,Male,35-44,1826.3,8857,295,20,1,12999
18-02-2025,CMP003,P003,R011,Mobile,Female,45-54,1996,10079,434,30,1,12999
18-02-2025,CMP003,P003,R012,Mobile,Female,18-24,1701.93,8169,233,16,0,0
18-02-2025,CMP003,P003,R013,Mobile,Female,35-44,1676.01,8547,331,23,1,12999
18-02-2025,CMP003,P003,R014,Mobile,Male,45-54,2016.2,9476,315,22,1,12999
18-02-2025,CMP003,P003,R015,Mobile,Female,25-34,1684.06,7578,253,17,0,0
19-02-2025,CMP003,P003,R001,Mobile,Male,35-44,1726.97,9498,367,25,1,12999
19-02-2025,CMP003,P003,R002,Desktop,Male,25-34,1780.61,9348,410,28,2,25998
19-02-2025,CMP003,P003,R003,Mobile,Male,55+,1862.61,10430,470,32,2,25998
19-02-2025,CMP003,P003,R004,Desktop,Female,25-34,1860.93,9583,408,28,2,25998
